x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,target,Id
6.068697675327866,-0.33086826129099917,2.141601358591177,-0.3032879003882122,8.382691151465762,-1.9114665447217698,-16.51022472853667,6.699953052106155,7.5266284718776815,-0.5009686028868552,13.442490396027349,-0.493261969612883,15.024856539429893,8.681235589833676,7.1769121225529835,3.356824473951966,-10.688157348490732,1.3317240395085743,-16.14826487375028,-25.7906118488395,-24.549701735053524,3
27.462095748709658,0.633254027121957,8.818176266396184,-2.925587182979929,10.12045405633918,1.936762277272381,-8.206700333276322,9.626216139957934,2.189312676703489,3.6715856027619735,5.649026959442712,-3.0996611379416024,0.529507380355097,-15.30641768354382,0.2946818671617917,-1.8472695799620538,13.650131373804891,18.231600370858914,6.59387731823616,-26.834144675811423,132.39745097057386,5
6.347458768270142,-4.329400783795973,4.630900578484524,0.2930308563577723,-10.92137496548728,-3.540781050618093,11.792637866682572,29.88276050616116,-0.2147544801832567,1.1940868218770562,-4.327340590718209,-1.5114556197356621,-16.139853976855346,0.7463930146262531,2.611303332418619,-1.1039821407343773,1.3676237973485819,-4.8476421536732115,13.752310071865088,-1.1044066192027948,-104.83108068574003,6
3.2089703508724767,3.7652504657951913,2.0113894107156516,0.7481469518853698,-18.28003491255198,,26.920570251240374,5.506489852897018,4.43585059251833,1.4411989468480684,,-4.183797433309139,-7.786529116622509,5.9235763892684545,10.795189423891308,1.1364780000765433,3.7813317618372806,-9.039252966890228,10.645697119407847,,-154.7632437123743,7
25.896141598611177,-1.5003997770983417,0.9774322700661382,-0.8369080744957806,9.531903199756423,-0.46466344513268004,-1.7452551607553506,-2.161853327693709,-7.012603870075062,3.03378210898566,-9.646548699261826,12.368219499582906,12.997260664317778,1.7077143076208785,-37.48285104823864,0.13126316166201368,9.434453320827211,5.088501714551373,-6.64493100414491,29.236447125627397,-8.335035611306417,9
8.908889717342314,,22.67646657155257,0.7353191947355338,1.5969698323444346,1.0400983447226666,17.08001002771731,4.412872847551602,0.9521089931153389,0.9214886230709136,14.988309966032354,0.4401551978499039,-13.043835919362563,-6.945104356288212,-6.736203444961405,3.8669971752688284,15.000172626282609,-4.542625506542633,0.007721749731101214,-4.269591944890114,-24.476394620458095,10
,-1.3891026379562914,14.460910268473766,3.147791592451163,,-0.765754068813323,-5.054259755054443,4.575893110074298,3.2722101687697642,1.3274796587701754,0.42175280641785867,,-8.996533199983281,-3.8017125035321406,-8.637813672087372,-5.665014901373965,-16.010181457443263,9.70156063159716,-11.661778454356796,-6.615596612537947,-116.24227843714183,15
-7.822643779666338,1.3087672766552352,-5.865834340226737,-2.09676482262378,-5.623187126163679,2.588101935928941,21.17006233002866,9.41712564733159,1.3151111153484565,-1.8860331168755657,4.65461730322347,8.662877703794567,17.84365090829485,-12.248194864229713,-12.914269793558004,8.71779648514132,-3.9233978135598297,15.480029952872382,-6.1456739861834695,15.596479261869783,39.24548222803725,16
16.382314448090625,-5.930441475516816,-23.756191838928416,0.17863516791463974,-11.329044745565014,-0.6263293724603536,15.555514059113527,14.053012186819357,4.889563185018201,-6.105673035944199,4.876691354003711,-7.241629203327625,-6.782440556694337,6.436864995726923,12.105853954893142,0.9538319050642197,6.492285004174635,-2.038297202529098,-12.264137098556946,-9.14557871220561,-90.77546974377856,17
5.825982127040566,-4.034778414363303,-10.076381843545725,-2.8090854583245806,-10.57518836106584,-0.5627141253505974,-2.6250427975295203,25.427292234387632,5.970649326471102,-4.893990698096517,,,,-5.669486080502128,2.797189634630608,1.9984633027574787,13.494004643825342,14.436496773398929,4.100353584994857,-16.088955624595382,95.60851660428257,18
22.480736197603818,0.008987908944397173,-15.504669902411237,0.23466209995566772,-6.830563567689393,0.5047461370413177,-2.602239990435308,-10.939600638150356,-6.565863563918159,-2.018731514105202,-4.265073121329252,-8.686937264425081,7.3570941183559455,8.271057755331073,5.325043964266653,6.074824686886456,-0.5671452337386031,-6.201656583127808,-3.231438456176212,28.001532407076784,-131.76121426172253,22
-20.046953444226084,-8.174582237225115,15.034463234171287,-2.411854981155679,-22.02125957271875,0.696960535377719,-7.560150232505799,4.075820751883951,6.882462249206866,2.6876900119693525,-5.186406265064755,9.33086672787935,3.64164618552346,9.752117898307995,13.194699183411238,5.936492944071234,13.273219481854978,15.270385268394667,-6.233544745885282,-17.1230436980148,-32.47670275414129,24
1.3083133272041183,-0.042235118386734154,-3.1276329290176146,-0.48023485738845106,-13.219730417999791,5.164349578862302,7.291073595000905,-0.2675804219097377,-1.345311342271567,-2.222424997579636,4.46386655406464,-5.989829315866905,-11.791059093270025,-11.156807317292007,21.16977871127052,2.6128700752142864,0.4455256060238674,-6.033919836321524,9.477109421100158,12.784439485362944,-42.59205724990647,30
-22.574657087411556,0.10534028224597679,-11.686576732147227,-1.9915355980240514,19.890293930588445,4.853189954757945,5.930844140914299,-5.675603591408988,4.877117929176378,6.456210402801006,-0.04112690155373087,-7.095158665196245,15.979333180234802,-14.108960073593366,-31.563882260581174,-1.347301806322839,-15.739822292685396,-8.749340628044106,0.03740770233571966,10.252061320492738,187.06874989445058,31
-3.3156367702649883,7.198667989596728,5.287523753986937,1.0778897279780388,9.093586864425731,2.624519831883316,-10.77253928760784,-9.201857985750879,1.6540409358324897,2.0532048847013984,3.7087642189143004,-0.6354217961441878,8.26446914302287,1.295609384784427,-16.79029065356845,1.2476517541545955,-16.037923149735494,-7.559204094045495,10.269051898863799,-5.549348924068394,39.95305892692623,34
4.79208106876698,2.9636039769824913,-1.30417330259733,1.6659155018031937,5.3366466307702405,1.7217747752284382,14.617401687187522,-12.575148489500146,-3.820683496661954,6.197394638350799,4.288343535216653,-4.222914200020054,13.928804337044165,-11.743244276145289,13.650123645006394,-1.9353841136506955,1.9793419186157855,25.310823351943725,-2.340559740829417,-9.430357196996487,57.41375586969888,35
7.375120993285018,-2.8233712937675843,15.566934879828139,3.0912053914884456,-4.78218068593577,-2.2671355377905305,-33.24949073024569,19.556066424041244,-5.452970949473635,1.2265998227038235,1.4198332331375352,5.533455536732899,-8.916627978978093,10.948982087250393,-11.939736992851287,0.8655511691937047,-24.776216926284704,-16.730555035293524,5.940309473354218,4.506740306099493,-165.79999738824185,36
12.709947090372683,-6.314989375051556,-14.967215379296803,3.393713212274499,-2.6699592941867736,-3.9722830365931205,0.8440819365488281,8.459513862939561,2.980067188939502,1.6066202591320256,-0.7637444493977991,0.39586996201482644,-12.3149734133039,-9.753271749057392,0.4278986253233138,1.3938179189447675,14.955648339440714,-37.59218683551445,-22.871733352131216,3.5538359402191557,-47.69007879040414,41
-26.640643562663687,-1.4586066266656366,-3.8234527634798154,0.03154321645905625,12.343394080400149,-0.8282405572750018,-6.474408554051367,-23.472672882831016,-3.9619559368674553,-0.3502525996329799,5.737156834791267,-7.523952040264664,22.405816692247612,4.667426251775726,-1.7120661661146965,-0.46576557987630296,9.947090166549604,-4.7183478164324235,-17.087868190800638,-14.32555377034861,162.68334904383966,43
-3.2335012508703094,-1.1673275575451412,22.748354288104153,0.011795063158749317,-1.9546771109962022,-0.23500113183252935,-3.2203704693966784,-5.21897846694918,15.874071856038523,5.245219230333648,8.857423862322339,-3.4245856354776,-3.728691923969181,3.5851992913212563,10.321459512863221,0.799458160754719,-14.790992664395315,-6.125755826525394,4.514742135161337,-18.812703914493635,-120.20593319376225,45
-12.801390956436771,-1.1892025349677857,30.69626787594872,-0.6275851189659108,-7.002559399389501,4.863731100909617,-7.534055394750935,15.232897051133499,3.8519411883118173,3.8293055878428794,-1.3815692220380835,-2.610544296342153,0.49378753901485223,18.374841157601214,3.8697547527282463,-3.5390266705205238,10.013478289375856,1.0158866985430282,3.8392185368756517,-9.511789924719304,-114.2611445156886,49
1.6421902592683142,3.6328522649594888,10.55948101091042,-0.010927288610854433,-0.8087791762721889,-0.3447924462050836,4.098770959846921,4.924126126268468,-3.3236776573922,3.401538471906357,5.599862252574271,-0.3358735439463087,8.343279278495057,-0.493679802373728,-4.7085294094748775,-1.8846194456176384,-16.44311899130867,6.9685545959731385,-8.846758533766945,-5.292413153402143,-4.388750661037591,50
-4.632482879157378,2.6388154274254525,-16.722893798171498,1.9386144824756253,0.29544521705363147,-3.5404994962542546,31.837494900005517,0.996009564104526,-0.5712637905994405,,3.2614476424182084,4.532840235473227,3.0832834258824167,11.036553855789094,23.917598428051654,-5.391778610460436,-4.7816575332532025,26.731365156194382,,-38.7353524369785,1.157288208008368,51
-1.1286471993777647,0.3649600889905955,7.893109885970514,-3.910179432991967,6.844034910419828,-2.173794580837336,8.346545266993555,-4.699273162442773,7.91215389299804,-3.2493890078378116,-8.40027957430255,2.4474764343272897,-7.571644994999044,3.988913507910329,0.363502887255171,-2.2322600478789054,0.3574251140468387,19.288091897419445,-8.642331826558461,-12.054670098523294,8.488291583882345,52
-1.647170394434681,6.556022438490903,2.9783699042765868,0.037834659215233546,-0.5654791505291821,2.730234868337779,7.720384751520546,4.453258401342003,0.9779164477790039,8.41495382230776,-5.641039414770069,-7.761983270401752,-5.510597388865646,-0.4470556711933234,6.197239486832818,-0.14667850509312386,11.898408145163971,7.455228196863995,20.836529965657178,3.3341339858859196,42.478631703914054,53
